SOLUTION_ID,CASE_ID,ORIGIN,SOLUTION_NO_KP,SOLUTION_FIRST_KP_NAME,SOLUTION_SECOND_KP_NAME,NODE1_PATH1_CATEGORY,NODE1_PATH1_TYPE,NODE1_PATH1_REFERENCE,NODE2_PATH1_CATEGORY,NODE2_PATH1_TYPE,NODE2_PATH1_REFERENCE,NODE1_PATH2_CATEGORY,NODE1_PATH2_TYPE,NODE1_PATH2_REFERENCE,NODE2_PATH2_CATEGORY,NODE2_PATH2_TYPE,NODE2_PATH2_REFERENCE,EDGE1_PATH1_PREDICATE,EDGE1_PATH1_ENDS,EDGE1_PATH1_REFERENCE,EDGE1_PATH2_PREDICATE,EDGE1_PATH2_ENDS,EDGE1_PATH2_REFERENCE
86,Q000169,DERIVED,2,MolePro,Clinical-COHD,biolink:ChemicalSubstance,SUBJECT,n00,biolink:Disease,SP_SUBJECT,n00_1,biolink:Disease,SP_SUBJECT,n00_1,biolink:Drug,OBJECT,n01,biolink:related_to,n00:n01,e00,biolink:correlated_with,n00:n01,e00
87,Q000170,DERIVED,2,MolePro,Genetics,biolink:ChemicalSubstance,SUBJECT,n00,biolink:Disease,SP_SUBJECT,n00_1,biolink:Disease,SP_SUBJECT,n00_1,biolink:Gene,OBJECT,n01,biolink:related_to,n00:n01,e00,biolink:condition_associated_with_gene,n00:n01,e00
88,Q000171,DERIVED,2,MolePro,Genetics,biolink:ChemicalSubstance,SUBJECT,n00,biolink:Disease,SP_SUBJECT,n00_1,biolink:Disease,SP_SUBJECT,n00_1,biolink:Pathway,OBJECT,n01,biolink:related_to,n00:n01,e00,biolink:genetic_association,n00:n01,e00
89,Q000172,DERIVED,2,MolePro,Automat,biolink:ChemicalSubstance,SUBJECT,n00,biolink:Disease,SP_SUBJECT,n00_1,biolink:Disease,SP_SUBJECT,n00_1,biolink:PhenotypicFeature,OBJECT,n01,biolink:related_to,n00:n01,e00,biolink:has_phenotype,n00:n01,e00
90,Q000173,DERIVED,2,MolePro,Clinical-COHD,biolink:ChemicalSubstance,SUBJECT,n00,biolink:Disease,SP_SUBJECT,n00_1,biolink:Disease,SP_SUBJECT,n00_1,biolink:PopulationOfIndividualOrganisms,OBJECT,n01,biolink:related_to,n00:n01,e00,biolink:correlated_with,n00:n01,e00
91,Q000174,DERIVED,2,MolePro,Clinical-COHD,biolink:ChemicalSubstance,SUBJECT,n00,biolink:Disease,SP_SUBJECT,n00_1,biolink:Disease,SP_SUBJECT,n00_1,biolink:Procedure,OBJECT,n01,biolink:related_to,n00:n01,e00,biolink:correlated_with,n00:n01,e00
92,Q000175,DERIVED,2,MolePro,Clinical-COHD,biolink:ChemicalSubstance,SUBJECT,n00,biolink:Disease,SP_SUBJECT,n00_1,biolink:Disease,SP_SUBJECT,n00_1,biolink:Drug,OBJECT,n01,biolink:related_to,n00:n01,e00,biolink:correlated_with,n00:n01,e00
93,Q000176,DERIVED,2,MolePro,Genetics,biolink:ChemicalSubstance,SUBJECT,n00,biolink:Disease,SP_SUBJECT,n00_1,biolink:Disease,SP_SUBJECT,n00_1,biolink:Gene,OBJECT,n01,biolink:related_to,n00:n01,e00,biolink:condition_associated_with_gene,n00:n01,e00
94,Q000177,DERIVED,2,MolePro,Genetics,biolink:ChemicalSubstance,SUBJECT,n00,biolink:Disease,SP_SUBJECT,n00_1,biolink:Disease,SP_SUBJECT,n00_1,biolink:Pathway,OBJECT,n01,biolink:related_to,n00:n01,e00,biolink:genetic_association,n00:n01,e00
95,Q000178,DERIVED,2,MolePro,Automat,biolink:ChemicalSubstance,SUBJECT,n00,biolink:Disease,SP_SUBJECT,n00_1,biolink:Disease,SP_SUBJECT,n00_1,biolink:PhenotypicFeature,OBJECT,n01,biolink:related_to,n00:n01,e00,biolink:has_phenotype,n00:n01,e00
96,Q000179,DERIVED,2,MolePro,Clinical-COHD,biolink:ChemicalSubstance,SUBJECT,n00,biolink:Disease,SP_SUBJECT,n00_1,biolink:Disease,SP_SUBJECT,n00_1,biolink:PopulationOfIndividualOrganisms,OBJECT,n01,biolink:related_to,n00:n01,e00,biolink:correlated_with,n00:n01,e00
97,Q000180,DERIVED,2,MolePro,Clinical-COHD,biolink:ChemicalSubstance,SUBJECT,n00,biolink:Disease,SP_SUBJECT,n00_1,biolink:Disease,SP_SUBJECT,n00_1,biolink:Procedure,OBJECT,n01,biolink:related_to,n00:n01,e00,biolink:correlated_with,n00:n01,e00
98,Q000181,DERIVED,2,MolePro,Genetics,biolink:ChemicalSubstance,SUBJECT,n00,biolink:Gene,SP_SUBJECT,n00_1,biolink:Gene,SP_SUBJECT,n00_1,biolink:Disease,OBJECT,n01,biolink:interacts_with,n00:n01,e00,biolink:gene_associated_with_condition,n00:n01,e00
99,Q000182,DERIVED,2,MolePro,Clinical-COHD,biolink:ChemicalSubstance,SUBJECT,n00,biolink:Disease,SP_SUBJECT,n00_1,biolink:Disease,SP_SUBJECT,n00_1,biolink:Drug,OBJECT,n01,biolink:related_to,n00:n01,e00,biolink:correlated_with,n00:n01,e00
100,Q000183,DERIVED,2,MolePro,Automat,biolink:ChemicalSubstance,SUBJECT,n00,biolink:Gene,SP_SUBJECT,n00_1,biolink:Gene,SP_SUBJECT,n00_1,biolink:GeneFamily,OBJECT,n01,biolink:interacts_with,n00:n01,e00,biolink:part_of,n00:n01,e00
101,Q000184,DERIVED,2,MolePro,Genetics,biolink:ChemicalSubstance,SUBJECT,n00,biolink:Disease,SP_SUBJECT,n00_1,biolink:Disease,SP_SUBJECT,n00_1,biolink:Pathway,OBJECT,n01,biolink:related_to,n00:n01,e00,biolink:genetic_association,n00:n01,e00
102,Q000185,DERIVED,2,MolePro,Genetics,biolink:ChemicalSubstance,SUBJECT,n00,biolink:Gene,SP_SUBJECT,n00_1,biolink:Gene,SP_SUBJECT,n00_1,biolink:PhenotypicFeature,OBJECT,n01,biolink:interacts_with,n00:n01,e00,biolink:gene_associated_with_condition,n00:n01,e00
103,Q000186,DERIVED,2,MolePro,Clinical-COHD,biolink:ChemicalSubstance,SUBJECT,n00,biolink:Disease,SP_SUBJECT,n00_1,biolink:Disease,SP_SUBJECT,n00_1,biolink:PopulationOfIndividualOrganisms,OBJECT,n01,biolink:related_to,n00:n01,e00,biolink:correlated_with,n00:n01,e00
104,Q000187,DERIVED,2,MolePro,Clinical-COHD,biolink:ChemicalSubstance,SUBJECT,n00,biolink:Disease,SP_SUBJECT,n00_1,biolink:Disease,SP_SUBJECT,n00_1,biolink:Procedure,OBJECT,n01,biolink:related_to,n00:n01,e00,biolink:correlated_with,n00:n01,e00
105,Q000188,DERIVED,2,MolePro,Clinical-COHD,biolink:ChemicalSubstance,SUBJECT,n00,biolink:Disease,SP_SUBJECT,n00_1,biolink:Disease,SP_SUBJECT,n00_1,biolink:Drug,OBJECT,n01,biolink:related_to,n00:n01,e00,biolink:correlated_with,n00:n01,e00
106,Q000189,DERIVED,2,MolePro,Genetics,biolink:ChemicalSubstance,SUBJECT,n00,biolink:Disease,SP_SUBJECT,n00_1,biolink:Disease,SP_SUBJECT,n00_1,biolink:Gene,OBJECT,n01,biolink:related_to,n00:n01,e00,biolink:condition_associated_with_gene,n00:n01,e00
107,Q000190,DERIVED,2,MolePro,Genetics,biolink:ChemicalSubstance,SUBJECT,n00,biolink:Disease,SP_SUBJECT,n00_1,biolink:Disease,SP_SUBJECT,n00_1,biolink:Pathway,OBJECT,n01,biolink:related_to,n00:n01,e00,biolink:genetic_association,n00:n01,e00
108,Q000191,DERIVED,2,MolePro,Automat,biolink:ChemicalSubstance,SUBJECT,n00,biolink:Disease,SP_SUBJECT,n00_1,biolink:Disease,SP_SUBJECT,n00_1,biolink:PhenotypicFeature,OBJECT,n01,biolink:related_to,n00:n01,e00,biolink:has_phenotype,n00:n01,e00
109,Q000192,DERIVED,2,MolePro,Clinical-COHD,biolink:ChemicalSubstance,SUBJECT,n00,biolink:Disease,SP_SUBJECT,n00_1,biolink:Disease,SP_SUBJECT,n00_1,biolink:PopulationOfIndividualOrganisms,OBJECT,n01,biolink:related_to,n00:n01,e00,biolink:correlated_with,n00:n01,e00
110,Q000193,DERIVED,2,MolePro,Clinical-COHD,biolink:ChemicalSubstance,SUBJECT,n00,biolink:Disease,SP_SUBJECT,n00_1,biolink:Disease,SP_SUBJECT,n00_1,biolink:Procedure,OBJECT,n01,biolink:related_to,n00:n01,e00,biolink:correlated_with,n00:n01,e00
111,Q000194,DERIVED,2,MolePro,Clinical-COHD,biolink:ChemicalSubstance,SUBJECT,n00,biolink:Disease,SP_SUBJECT,n00_1,biolink:Disease,SP_SUBJECT,n00_1,biolink:Drug,OBJECT,n01,biolink:related_to,n00:n01,e00,biolink:correlated_with,n00:n01,e00
112,Q000195,DERIVED,2,MolePro,Genetics,biolink:ChemicalSubstance,SUBJECT,n00,biolink:Disease,SP_SUBJECT,n00_1,biolink:Disease,SP_SUBJECT,n00_1,biolink:Gene,OBJECT,n01,biolink:related_to,n00:n01,e00,biolink:condition_associated_with_gene,n00:n01,e00
113,Q000196,DERIVED,2,MolePro,Genetics,biolink:ChemicalSubstance,SUBJECT,n00,biolink:Disease,SP_SUBJECT,n00_1,biolink:Disease,SP_SUBJECT,n00_1,biolink:Pathway,OBJECT,n01,biolink:related_to,n00:n01,e00,biolink:genetic_association,n00:n01,e00
114,Q000197,DERIVED,2,MolePro,Automat,biolink:ChemicalSubstance,SUBJECT,n00,biolink:Disease,SP_SUBJECT,n00_1,biolink:Disease,SP_SUBJECT,n00_1,biolink:PhenotypicFeature,OBJECT,n01,biolink:related_to,n00:n01,e00,biolink:has_phenotype,n00:n01,e00
115,Q000198,DERIVED,2,MolePro,Clinical-COHD,biolink:ChemicalSubstance,SUBJECT,n00,biolink:Disease,SP_SUBJECT,n00_1,biolink:Disease,SP_SUBJECT,n00_1,biolink:PopulationOfIndividualOrganisms,OBJECT,n01,biolink:related_to,n00:n01,e00,biolink:correlated_with,n00:n01,e00
116,Q000199,DERIVED,2,MolePro,Clinical-COHD,biolink:ChemicalSubstance,SUBJECT,n00,biolink:Disease,SP_SUBJECT,n00_1,biolink:Disease,SP_SUBJECT,n00_1,biolink:Procedure,OBJECT,n01,biolink:related_to,n00:n01,e00,biolink:correlated_with,n00:n01,e00
117,Q000200,DERIVED,2,MolePro,MolePro,biolink:ChemicalSubstance,SUBJECT,n00,biolink:Disease,SP_SUBJECT,n00_1,biolink:Disease,SP_SUBJECT,n00_1,biolink:ChemicalSubstance,OBJECT,n01,biolink:related_to,n00:n01,e00,biolink:treated_by,n00:n01,e00
118,Q000201,DERIVED,2,MolePro,Clinical-COHD,biolink:ChemicalSubstance,SUBJECT,n00,biolink:Disease,SP_SUBJECT,n00_1,biolink:Disease,SP_SUBJECT,n00_1,biolink:Drug,OBJECT,n01,biolink:related_to,n00:n01,e00,biolink:correlated_with,n00:n01,e00
119,Q000202,DERIVED,2,MolePro,Genetics,biolink:ChemicalSubstance,SUBJECT,n00,biolink:Disease,SP_SUBJECT,n00_1,biolink:Disease,SP_SUBJECT,n00_1,biolink:Gene,OBJECT,n01,biolink:related_to,n00:n01,e00,biolink:condition_associated_with_gene,n00:n01,e00
120,Q000203,DERIVED,2,MolePro,Genetics,biolink:ChemicalSubstance,SUBJECT,n00,biolink:Disease,SP_SUBJECT,n00_1,biolink:Disease,SP_SUBJECT,n00_1,biolink:Pathway,OBJECT,n01,biolink:related_to,n00:n01,e00,biolink:genetic_association,n00:n01,e00
121,Q000204,DERIVED,2,MolePro,Automat,biolink:ChemicalSubstance,SUBJECT,n00,biolink:Disease,SP_SUBJECT,n00_1,biolink:Disease,SP_SUBJECT,n00_1,biolink:PhenotypicFeature,OBJECT,n01,biolink:related_to,n00:n01,e00,biolink:has_phenotype,n00:n01,e00
122,Q000205,DERIVED,2,MolePro,Clinical-COHD,biolink:ChemicalSubstance,SUBJECT,n00,biolink:Disease,SP_SUBJECT,n00_1,biolink:Disease,SP_SUBJECT,n00_1,biolink:PopulationOfIndividualOrganisms,OBJECT,n01,biolink:related_to,n00:n01,e00,biolink:correlated_with,n00:n01,e00
123,Q000206,DERIVED,2,MolePro,Clinical-COHD,biolink:ChemicalSubstance,SUBJECT,n00,biolink:Disease,SP_SUBJECT,n00_1,biolink:Disease,SP_SUBJECT,n00_1,biolink:Procedure,OBJECT,n01,biolink:related_to,n00:n01,e00,biolink:correlated_with,n00:n01,e00
124,Q000207,DERIVED,2,MolePro,Clinical-COHD,biolink:ChemicalSubstance,SUBJECT,n00,biolink:Disease,SP_SUBJECT,n00_1,biolink:Disease,SP_SUBJECT,n00_1,biolink:Drug,OBJECT,n01,biolink:treats,n00:n01,e00,biolink:correlated_with,n00:n01,e00
125,Q000208,DERIVED,2,MolePro,Genetics,biolink:ChemicalSubstance,SUBJECT,n00,biolink:Disease,SP_SUBJECT,n00_1,biolink:Disease,SP_SUBJECT,n00_1,biolink:Gene,OBJECT,n01,biolink:treats,n00:n01,e00,biolink:condition_associated_with_gene,n00:n01,e00
126,Q000209,DERIVED,2,MolePro,Automat,biolink:ChemicalSubstance,SUBJECT,n00,biolink:Gene,SP_SUBJECT,n00_1,biolink:Gene,SP_SUBJECT,n00_1,biolink:GeneFamily,OBJECT,n01,biolink:affects,n00:n01,e00,biolink:part_of,n00:n01,e00
127,Q000210,DERIVED,2,MolePro,Genetics,biolink:ChemicalSubstance,SUBJECT,n00,biolink:Disease,SP_SUBJECT,n00_1,biolink:Disease,SP_SUBJECT,n00_1,biolink:Pathway,OBJECT,n01,biolink:treats,n00:n01,e00,biolink:genetic_association,n00:n01,e00
128,Q000211,DERIVED,2,MolePro,Automat,biolink:ChemicalSubstance,SUBJECT,n00,biolink:Disease,SP_SUBJECT,n00_1,biolink:Disease,SP_SUBJECT,n00_1,biolink:PhenotypicFeature,OBJECT,n01,biolink:treats,n00:n01,e00,biolink:has_phenotype,n00:n01,e00
129,Q000212,DERIVED,2,MolePro,Clinical-COHD,biolink:ChemicalSubstance,SUBJECT,n00,biolink:Disease,SP_SUBJECT,n00_1,biolink:Disease,SP_SUBJECT,n00_1,biolink:PopulationOfIndividualOrganisms,OBJECT,n01,biolink:treats,n00:n01,e00,biolink:correlated_with,n00:n01,e00
130,Q000213,DERIVED,2,MolePro,Clinical-COHD,biolink:ChemicalSubstance,SUBJECT,n00,biolink:Disease,SP_SUBJECT,n00_1,biolink:Disease,SP_SUBJECT,n00_1,biolink:Procedure,OBJECT,n01,biolink:treats,n00:n01,e00,biolink:correlated_with,n00:n01,e00
131,Q000214,DERIVED,2,MolePro,Genetics,biolink:ChemicalSubstance,SUBJECT,n00,biolink:Gene,SP_SUBJECT,n00_1,biolink:Gene,SP_SUBJECT,n00_1,biolink:Disease,OBJECT,n01,biolink:interacts_with,n00:n01,e00,biolink:gene_associated_with_condition,n00:n01,e00
132,Q000215,DERIVED,2,MolePro,Clinical-COHD,biolink:ChemicalSubstance,SUBJECT,n00,biolink:Disease,SP_SUBJECT,n00_1,biolink:Disease,SP_SUBJECT,n00_1,biolink:Drug,OBJECT,n01,biolink:related_to,n00:n01,e00,biolink:correlated_with,n00:n01,e00
133,Q000216,DERIVED,2,MolePro,Genetics,biolink:ChemicalSubstance,SUBJECT,n00,biolink:Disease,SP_SUBJECT,n00_1,biolink:Disease,SP_SUBJECT,n00_1,biolink:Gene,OBJECT,n01,biolink:related_to,n00:n01,e00,biolink:condition_associated_with_gene,n00:n01,e00
134,Q000217,DERIVED,2,MolePro,Automat,biolink:ChemicalSubstance,SUBJECT,n00,biolink:Gene,SP_SUBJECT,n00_1,biolink:Gene,SP_SUBJECT,n00_1,biolink:GeneFamily,OBJECT,n01,biolink:interacts_with,n00:n01,e00,biolink:part_of,n00:n01,e00
135,Q000218,DERIVED,2,MolePro,Genetics,biolink:ChemicalSubstance,SUBJECT,n00,biolink:Disease,SP_SUBJECT,n00_1,biolink:Disease,SP_SUBJECT,n00_1,biolink:Pathway,OBJECT,n01,biolink:related_to,n00:n01,e00,biolink:genetic_association,n00:n01,e00
136,Q000219,DERIVED,2,MolePro,Clinical-COHD,biolink:ChemicalSubstance,SUBJECT,n00,biolink:Disease,SP_SUBJECT,n00_1,biolink:Disease,SP_SUBJECT,n00_1,biolink:PopulationOfIndividualOrganisms,OBJECT,n01,biolink:related_to,n00:n01,e00,biolink:correlated_with,n00:n01,e00
137,Q000220,DERIVED,2,MolePro,Clinical-COHD,biolink:ChemicalSubstance,SUBJECT,n00,biolink:Disease,SP_SUBJECT,n00_1,biolink:Disease,SP_SUBJECT,n00_1,biolink:Procedure,OBJECT,n01,biolink:related_to,n00:n01,e00,biolink:correlated_with,n00:n01,e00
138,Q000221,DERIVED,2,Automat,MolePro,biolink:Disease,SUBJECT,n00,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:Disease,OBJECT,n01,biolink:correlated_with,n00:n01,e00,biolink:related_to,n00:n01,e00
139,Q000221,DERIVED,2,Clinical-COHD,MolePro,biolink:Disease,SUBJECT,n00,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:Disease,OBJECT,n01,biolink:correlated_with,n00:n01,e00,biolink:related_to,n00:n01,e00
140,Q000222,DERIVED,2,Clinical-COHD,Clinical-COHD,biolink:Disease,SUBJECT,n00,biolink:PopulationOfIndividualOrganisms,SP_SUBJECT,n00_1,biolink:PopulationOfIndividualOrganisms,SP_SUBJECT,n00_1,biolink:Drug,OBJECT,n01,biolink:correlated_with,n00:n01,e00,biolink:correlated_with,n00:n01,e00
141,Q000223,DERIVED,2,Automat,MolePro,biolink:Disease,SUBJECT,n00,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:Gene,OBJECT,n01,biolink:correlated_with,n00:n01,e00,biolink:correlated_with,n00:n01,e00
142,Q000223,DERIVED,2,Clinical-COHD,MolePro,biolink:Disease,SUBJECT,n00,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:Gene,OBJECT,n01,biolink:correlated_with,n00:n01,e00,biolink:correlated_with,n00:n01,e00
143,Q000224,DERIVED,2,Automat,MolePro,biolink:Disease,SUBJECT,n00,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:MolecularEntity,OBJECT,n01,biolink:correlated_with,n00:n01,e00,biolink:affects,n00:n01,e00
144,Q000224,DERIVED,2,Clinical-COHD,MolePro,biolink:Disease,SUBJECT,n00,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:MolecularEntity,OBJECT,n01,biolink:correlated_with,n00:n01,e00,biolink:affects,n00:n01,e00
145,Q000225,DERIVED,2,Clinical-COHD,Clinical-COHD,biolink:Disease,SUBJECT,n00,biolink:Drug,SP_SUBJECT,n00_1,biolink:Drug,SP_SUBJECT,n00_1,biolink:PopulationOfIndividualOrganisms,OBJECT,n01,biolink:correlated_with,n00:n01,e00,biolink:correlated_with,n00:n01,e00
146,Q000226,DERIVED,2,Clinical-COHD,Clinical-COHD,biolink:Disease,SUBJECT,n00,biolink:Drug,SP_SUBJECT,n00_1,biolink:Drug,SP_SUBJECT,n00_1,biolink:Procedure,OBJECT,n01,biolink:correlated_with,n00:n01,e00,biolink:correlated_with,n00:n01,e00
147,Q000227,DERIVED,2,Automat,Multiomics-Wellness,biolink:Disease,SUBJECT,n00,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:Protein,OBJECT,n01,biolink:correlated_with,n00:n01,e00,biolink:correlated_with,n00:n01,e00
148,Q000227,DERIVED,2,Clinical-COHD,Multiomics-Wellness,biolink:Disease,SUBJECT,n00,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:Protein,OBJECT,n01,biolink:correlated_with,n00:n01,e00,biolink:correlated_with,n00:n01,e00
149,Q000228,DERIVED,2,Automat,MolePro,biolink:Disease,SUBJECT,n00,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:Disease,OBJECT,n01,biolink:correlated_with,n00:n01,e00,biolink:related_to,n00:n01,e00
150,Q000228,DERIVED,2,Clinical-COHD,MolePro,biolink:Disease,SUBJECT,n00,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:Disease,OBJECT,n01,biolink:correlated_with,n00:n01,e00,biolink:related_to,n00:n01,e00
151,Q000229,DERIVED,2,Clinical-COHD,Clinical-COHD,biolink:Disease,SUBJECT,n00,biolink:PopulationOfIndividualOrganisms,SP_SUBJECT,n00_1,biolink:PopulationOfIndividualOrganisms,SP_SUBJECT,n00_1,biolink:Drug,OBJECT,n01,biolink:correlated_with,n00:n01,e00,biolink:correlated_with,n00:n01,e00
152,Q000230,DERIVED,2,Automat,MolePro,biolink:Disease,SUBJECT,n00,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:Gene,OBJECT,n01,biolink:correlated_with,n00:n01,e00,biolink:affects,n00:n01,e00
153,Q000230,DERIVED,2,Clinical-COHD,MolePro,biolink:Disease,SUBJECT,n00,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:Gene,OBJECT,n01,biolink:correlated_with,n00:n01,e00,biolink:affects,n00:n01,e00
154,Q000231,DERIVED,2,Automat,MolePro,biolink:Disease,SUBJECT,n00,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:MolecularEntity,OBJECT,n01,biolink:correlated_with,n00:n01,e00,biolink:affects,n00:n01,e00
155,Q000231,DERIVED,2,Clinical-COHD,MolePro,biolink:Disease,SUBJECT,n00,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:MolecularEntity,OBJECT,n01,biolink:correlated_with,n00:n01,e00,biolink:affects,n00:n01,e00
156,Q000232,DERIVED,2,Clinical-COHD,Clinical-COHD,biolink:Disease,SUBJECT,n00,biolink:Drug,SP_SUBJECT,n00_1,biolink:Drug,SP_SUBJECT,n00_1,biolink:PopulationOfIndividualOrganisms,OBJECT,n01,biolink:correlated_with,n00:n01,e00,biolink:correlated_with,n00:n01,e00
157,Q000233,DERIVED,2,Clinical-COHD,Clinical-COHD,biolink:Disease,SUBJECT,n00,biolink:Drug,SP_SUBJECT,n00_1,biolink:Drug,SP_SUBJECT,n00_1,biolink:Procedure,OBJECT,n01,biolink:correlated_with,n00:n01,e00,biolink:correlated_with,n00:n01,e00
158,Q000234,DERIVED,2,Automat,Multiomics-Wellness,biolink:Disease,SUBJECT,n00,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:Protein,OBJECT,n01,biolink:correlated_with,n00:n01,e00,biolink:correlated_with,n00:n01,e00
159,Q000234,DERIVED,2,Clinical-COHD,Multiomics-Wellness,biolink:Disease,SUBJECT,n00,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:Protein,OBJECT,n01,biolink:correlated_with,n00:n01,e00,biolink:correlated_with,n00:n01,e00
160,Q000235,DERIVED,2,Automat,MolePro,biolink:Disease,SUBJECT,n00,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:Disease,OBJECT,n01,biolink:correlated_with,n00:n01,e00,biolink:related_to,n00:n01,e00
161,Q000235,DERIVED,2,Clinical-COHD,MolePro,biolink:Disease,SUBJECT,n00,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:Disease,OBJECT,n01,biolink:correlated_with,n00:n01,e00,biolink:related_to,n00:n01,e00
162,Q000236,DERIVED,2,Clinical-COHD,Clinical-COHD,biolink:Disease,SUBJECT,n00,biolink:PopulationOfIndividualOrganisms,SP_SUBJECT,n00_1,biolink:PopulationOfIndividualOrganisms,SP_SUBJECT,n00_1,biolink:Drug,OBJECT,n01,biolink:correlated_with,n00:n01,e00,biolink:correlated_with,n00:n01,e00
163,Q000237,DERIVED,2,Automat,MolePro,biolink:Disease,SUBJECT,n00,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:Gene,OBJECT,n01,biolink:correlated_with,n00:n01,e00,biolink:correlated_with,n00:n01,e00
164,Q000237,DERIVED,2,Clinical-COHD,MolePro,biolink:Disease,SUBJECT,n00,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:Gene,OBJECT,n01,biolink:correlated_with,n00:n01,e00,biolink:correlated_with,n00:n01,e00
165,Q000238,DERIVED,2,Automat,MolePro,biolink:Disease,SUBJECT,n00,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:MolecularEntity,OBJECT,n01,biolink:correlated_with,n00:n01,e00,biolink:affects,n00:n01,e00
166,Q000238,DERIVED,2,Clinical-COHD,MolePro,biolink:Disease,SUBJECT,n00,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:MolecularEntity,OBJECT,n01,biolink:correlated_with,n00:n01,e00,biolink:affects,n00:n01,e00
167,Q000239,DERIVED,2,Clinical-COHD,Clinical-COHD,biolink:Disease,SUBJECT,n00,biolink:Drug,SP_SUBJECT,n00_1,biolink:Drug,SP_SUBJECT,n00_1,biolink:PopulationOfIndividualOrganisms,OBJECT,n01,biolink:correlated_with,n00:n01,e00,biolink:correlated_with,n00:n01,e00
168,Q000240,DERIVED,2,Clinical-COHD,Clinical-COHD,biolink:Disease,SUBJECT,n00,biolink:Drug,SP_SUBJECT,n00_1,biolink:Drug,SP_SUBJECT,n00_1,biolink:Procedure,OBJECT,n01,biolink:correlated_with,n00:n01,e00,biolink:correlated_with,n00:n01,e00
169,Q000241,DERIVED,2,Automat,Multiomics-Wellness,biolink:Disease,SUBJECT,n00,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:Protein,OBJECT,n01,biolink:correlated_with,n00:n01,e00,biolink:correlated_with,n00:n01,e00
170,Q000241,DERIVED,2,Clinical-COHD,Multiomics-Wellness,biolink:Disease,SUBJECT,n00,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:Protein,OBJECT,n01,biolink:correlated_with,n00:n01,e00,biolink:correlated_with,n00:n01,e00
171,Q000242,DERIVED,2,Clinical-COHD,Clinical-COHD,biolink:Disease,SUBJECT,n00,biolink:PopulationOfIndividualOrganisms,SP_SUBJECT,n00_1,biolink:PopulationOfIndividualOrganisms,SP_SUBJECT,n00_1,biolink:Drug,OBJECT,n01,biolink:correlated_with,n00:n01,e00,biolink:correlated_with,n00:n01,e00
172,Q000243,DERIVED,2,Automat,MolePro,biolink:Disease,SUBJECT,n00,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:MolecularEntity,OBJECT,n01,biolink:correlated_with,n00:n01,e00,biolink:affects,n00:n01,e00
